Name,Time,Cumulative PnL
S17,2019-Oct-29 16:03:59.885000,-23081.518693
S17,2019-Oct-29 16:05:06.526000,-23604.813870
S17,2019-Oct-29 16:06:13.546000,-24666.014141
S17,2019-Oct-29 16:07:20.615000,-23854.555203
S17,2019-Oct-29 16:08:32.442000,-23082.604565
S17,2019-Oct-29 16:09:37.375000,-23619.312991
S17,2019-Oct-29 16:10:45.205000,-23911.070838
S17,2019-Oct-29 16:11:51.796000,-23525.415096
S17,2019-Oct-29 16:13:02.211000,-22975.301629
S17,2019-Oct-29 16:14:11.889000,-23099.949549
S17,2019-Oct-29 16:15:26.811000,-22720.595158
S17,2019-Oct-29 16:16:36.107000,-22352.097813
S17,2019-Oct-29 16:17:37.605000,-22197.222813
S17,2019-Oct-29 16:18:55.127000,-22302.092813
S17,2019-Oct-29 16:20:09.297000,-22298.013395
S17,2019-Oct-29 16:21:25.549000,-22091.533395
S17,2019-Oct-29 16:22:40.202000,-21063.836985
S17,2019-Oct-29 16:23:51.712000,-20607.808575
S17,2019-Oct-29 16:25:03.601000,-20711.065390
S17,2019-Oct-29 16:26:07.306000,-20058.317110
S17,2019-Oct-29 16:27:36.435000,-19502.083286
S17,2019-Oct-29 16:28:41.265000,-19966.094519
S17,2019-Oct-29 16:29:52.629000,-20120.746950
S17,2019-Oct-29 16:31:02.319000,-19616.103634
S17,2019-Oct-29 16:32:27.211000,-19216.644604
